,WORD CLOUD
48099,"('mirag', 29884)"
48100,"('abroadth', 4125)"
48101,"('providersit', 37099)"
48102,"('rangei', 37968)"
48103,"('neededfor', 31320)"
48104,"('ensley', 17503)"
48105,"('categoria', 10774)"
48106,"('desbloque', 14886)"
48107,"('cobrar', 11936)"
48108,"('maldita', 28694)"
48109,"('pongo', 35792)"
48110,"('ocasionando', 32472)"
48111,"('mañana', 29117)"
48112,"('sinverguenzeria', 42319)"
48113,"('hubieran', 23828)"
48114,"('sorpresita', 43347)"
48115,"('fairest', 18978)"
48116,"('v500', 49294)"
48117,"('xpertit', 51919)"
48118,"('maxico', 29085)"
48119,"('itemso', 25770)"
48120,"('hoursb', 23704)"
48121,"('facec', 18915)"
48122,"('misleadingveri', 29946)"
48123,"('handoff', 22667)"
48124,"('mogo', 30237)"
48125,"('forign', 20147)"
48126,"('despic', 15079)"
48127,"('oversold', 33688)"
48128,"('toushscreen', 47174)"
48129,"('presentada', 36245)"
48130,"('goodbatteri', 21625)"
48131,"('badther', 7585)"
48132,"('scratchesi', 40889)"
48133,"('againsold', 4887)"
48134,"('wrongdo', 51719)"
48135,"('mau', 29069)"
48136,"('diz', 15963)"
48137,"('g9287', 20880)"
48138,"('chea', 11245)"
48139,"('assocori', 6684)"
48140,"('scariest', 40778)"
48141,"('whatsappsemail', 50797)"
48142,"('expendivr', 18627)"
48143,"('wouldon', 51613)"
48144,"('gangster', 21013)"
48145,"('noitic', 31891)"
48146,"('waaaaaaaaaaaay', 50172)"
48147,"('helpfu', 23186)"
48148,"('invesig', 25342)"
48149,"('themani', 46172)"
48150,"('stealthi', 44100)"
48151,"('anylong', 5975)"
48152,"('wpold', 51657)"
48153,"('ddeatrooy', 14311)"
48154,"('744', 3222)"
48155,"('kenzomania', 26535)"
48156,"('stl400', 44199)"
48157,"('jold', 26252)"
48158,"('014', 39)"
48159,"('overdramat', 33609)"
48160,"('ophon', 33125)"
48161,"('califiqu', 10086)"
48162,"('unidosgracia', 48369)"
48163,"('heavythat', 23113)"
48164,"('futurecom', 20758)"
48165,"('returnand', 39587)"
48166,"('ipadsimshop', 25417)"
48167,"('lockedpro', 28002)"
48168,"('themselvescon', 46191)"
48169,"('185m', 861)"
48170,"('mehi', 29290)"
48171,"('5600mah', 2736)"
48172,"('48h', 2437)"
48173,"('arrix', 6514)"
48174,"('f16', 18862)"
48175,"('multifuncion', 30779)"
48176,"('runnong', 40130)"
48177,"('updatea', 48797)"
48178,"('4x3', 2570)"
48179,"('9x16', 3821)"
48180,"('renteliza', 39113)"
48181,"('phonestaff', 35053)"
48182,"('glaucoma', 21434)"
48183,"('exelelt', 18469)"
48184,"('inmi', 24917)"
48185,"('lujo', 28435)"
48186,"('performancewould', 34573)"
48187,"('findmespot', 19599)"
48188,"('spotphoneprepaidcompré', 43763)"
48189,"('spotphoneprepaid', 43762)"
48190,"('febrari', 19365)"
48191,"('cameralook', 10269)"
48192,"('goodlot', 21675)"
48193,"('waveband', 50473)"
48194,"('laggish', 26986)"
48195,"('unrepons', 48631)"
48196,"('probel', 36521)"
48197,"('hearddisplay', 23064)"
48198,"('vividth', 49916)"
48199,"('antivirusveri', 5941)"
48200,"('lightweightbatteri', 27674)"
48201,"('receptioncamera', 38366)"
48202,"('abysmaltap', 4182)"
48203,"('itugli', 25910)"
48204,"('thisnot', 46419)"
48205,"('thereoveral', 46254)"
48206,"('oftenon', 32666)"
48207,"('linkhttp', 27793)"
48208,"('b01gyudmfi', 7394)"
48209,"('ya_aw_od_pi', 52004)"
48210,"('smartwak', 42830)"
48211,"('qianhai', 37449)"
48212,"('changi', 11075)"
48213,"('probem', 36525)"
48214,"('kindal', 26660)"
48215,"('writh', 51702)"
48216,"('labour', 26944)"
48217,"('11mo', 407)"
48218,"('sckool', 40839)"
48219,"('mobi', 30091)"
48220,"('personnali', 34663)"
48221,"('1200x1600', 426)"
48222,"('960x1280', 3718)"
48223,"('600x800', 2906)"
48224,"('480x640', 2424)"
48225,"('bloxx', 8817)"
48226,"('batteryac', 7866)"
48227,"('adapterphoneno', 4545)"
48228,"('adapterno', 4544)"
48229,"('dockconstructionthi', 16024)"
48230,"('overalloveral', 33589)"
48231,"('dispar', 15790)"
48232,"('auesom', 6905)"
48233,"('apologiesand', 6136)"
48234,"('receptionwa', 38373)"
48235,"('lehwald', 27325)"
48236,"('orini', 33315)"
48237,"('jess', 26148)"
48238,"('patterson', 34182)"
48239,"('723', 3197)"
48240,"('0105', 34)"
48241,"('hopen', 23615)"
48242,"('areth', 6422)"
48243,"('likr', 27730)"
48244,"('messagesno', 29509)"
48245,"('nemeless', 31398)"
48246,"('oftenlast', 32662)"
48247,"('nr', 32232)"
48248,"('clumsimess', 11849)"
48249,"('cautionari', 10796)"
48250,"('d85130e', 14020)"
48251,"('flatteri', 19836)"
48252,"('b2710', 7418)"
48253,"('starssinc', 44027)"
48254,"('ij', 24260)"
48255,"('vhuvvuhv', 49709)"
48256,"('uvuuh', 49246)"
48257,"('uuuh', 49236)"
48258,"('uvuvu', 49249)"
48259,"('uvuu', 49245)"
48260,"('vuvu', 50098)"
48261,"('uvuuv', 49247)"
48262,"('uvuv', 49248)"
48263,"('uuv', 49240)"
48264,"('uvuvuu', 49250)"
48265,"('uvvu', 49251)"
48266,"('uuvvu', 49241)"
48267,"('subjectivei', 44552)"
48268,"('protectorfor', 37047)"
48269,"('bulkyclumsi', 9646)"
48270,"('writingand', 51703)"
48271,"('situationand', 42368)"
48272,"('beez', 8148)"
48273,"('neez', 31352)"
48274,"('estimada', 17967)"
48275,"('haré', 22833)"
48276,"('garranti', 21057)"
48277,"('spekaer', 43659)"
48278,"('chargepow', 11131)"
48279,"('bammad', 7668)"
48280,"('textcallsand', 45893)"
48281,"('mineand', 29803)"
48282,"('soundtrack', 43421)"
48283,"('warrantyth', 50352)"
48284,"('keyeboard', 26585)"
48285,"('audbl', 6879)"
48286,"('homescreencon', 23545)"
48287,"('problemscannot', 36577)"
48288,"('duffl', 16490)"
48289,"('coulnt', 13319)"
48290,"('itthey', 25900)"
48291,"('a_maz', 3995)"
48292,"('kust', 26862)"
48293,"('kther', 26851)"
48294,"('instagraph', 25016)"
48295,"('13now', 575)"
48296,"('greatfeel', 22069)"
48297,"('yetif', 52141)"
48298,"('batteryupd', 7918)"
48299,"('15had', 705)"
48300,"('s5s6note', 40257)"
48301,"('batterey', 7847)"
48302,"('mostif', 30486)"
48303,"('terribili', 45835)"
48304,"('perfectand', 34472)"
48305,"('cortona', 13249)"
48306,"('facilitiesal', 18934)"
48307,"('qualityfast', 37557)"
48308,"('0megapixel', 150)"
48309,"('egt', 17017)"
48310,"('ssmsung', 43892)"
48311,"('caviti', 10808)"
48312,"('shep', 41814)"
48313,"('manuev', 28869)"
48314,"('rpoduct', 40035)"
48315,"('hellohow', 23167)"
48316,"('proofno', 36916)"
48317,"('spern', 43677)"
48318,"('internacionalfunciona', 25201)"
48319,"('realizó', 38189)"
48320,"('operación', 33095)"
48321,"('switchblad', 45108)"
48322,"('pv300', 37385)"
48323,"('highflyer', 23352)"
48324,"('sunshine79', 44761)"
48325,"('planetcel', 35428)"
48326,"('sshhh', 43885)"
48327,"('coeffici', 11964)"
48328,"('parenthes', 34060)"
48329,"('filet', 19563)"
48330,"('mignon', 29731)"
48331,"('bisqu', 8541)"
48332,"('cdq', 10837)"
48333,"('a777uchi5', 3965)"
48334,"('soundprofil', 43416)"
48335,"('vsave', 50076)"
48336,"('airplanemod', 5053)"
48337,"('selback', 41270)"
48338,"('mystuff', 30979)"
48339,"('autopow', 7004)"
48340,"('vselback', 50079)"
48341,"('holdredkey', 23507)"
48342,"('edges2', 16918)"
48343,"('tighli', 46624)"
48344,"('assembled3', 6662)"
48345,"('application4', 6212)"
48346,"('acal', 4196)"
48347,"('notlook', 32137)"
48348,"('boxwould', 9212)"
48349,"('triluminu', 47487)"
48350,"('chcek', 11243)"
48351,"('reconit', 38562)"
48352,"('slimli', 42589)"
48353,"('pricethat', 36410)"
48354,"('poorin', 35816)"
48355,"('isspot', 25648)"
48356,"('androiddevic', 5739)"
48357,"('usemi', 49090)"
48358,"('cancharg', 10367)"
48359,"('reviewmotorola', 39649)"
48360,"('photofram', 35130)"
48361,"('lophon', 28218)"
48362,"('newaft', 31542)"
48363,"('12v', 514)"
48364,"('orgini', 33281)"
48365,"('insuffic', 25085)"
48366,"('reborn', 38277)"
48367,"('groan', 22189)"
48368,"('stroag', 44404)"
48369,"('telepnon', 45710)"
48370,"('vocab', 49957)"
48371,"('ltebad', 28383)"
48372,"('pruebalo', 37124)"
48373,"('regardsthes', 38854)"
48374,"('sbh20', 40735)"
48375,"('griet', 22162)"
48376,"('wanderfol', 50270)"
48377,"('messagephon', 29499)"
48378,"('wirevalley', 51175)"
48379,"('lifesmooth', 27603)"
48380,"('exteriorpictur', 18773)"
48381,"('qualitypictur', 37575)"
48382,"('optionsvideo', 33206)"
48383,"('sizesmal', 42411)"
48384,"('keysinternet', 26600)"
48385,"('speedphon', 43639)"
48386,"('constantlycamera', 12887)"
48387,"('dropsphon', 16407)"
48388,"('memoryif', 29367)"
48389,"('querk', 37663)"
48390,"('sghi97', 41684)"
48391,"('esch', 17765)"
48392,"('nichodem', 31707)"
48393,"('pierr', 35277)"
48394,"('android6', 5732)"
48395,"('0model', 151)"
48396,"('us991it', 48950)"
48397,"('outthen', 33560)"
48398,"('okayhowev', 32739)"
48399,"('n7100multipl', 31035)"
48400,"('thingsi', 46356)"
48401,"('dislak', 15768)"
48402,"('messagesgo', 29506)"
48403,"('occat', 32486)"
48404,"('etcus', 18036)"
48405,"('dataloc', 14181)"
48406,"('servicesto', 41548)"
48407,"('omoton', 32844)"
48408,"('carefoul', 10584)"
48409,"('yoe', 52171)"
48410,"('yifi', 52155)"
48411,"('fassion', 19159)"
48412,"('sthe', 44150)"
48413,"('onpin', 32995)"
48414,"('offchees', 32581)"
48415,"('b01m351e9i', 7401)"
48416,"('b01cho5jr0', 7387)"
48417,"('thisest', 46408)"
48418,"('mrjor', 30647)"
48419,"('seguiré', 41244)"
48420,"('cheesebal', 11312)"
48421,"('fakee', 18989)"
48422,"('homologan', 23560)"
48423,"('postcard', 35943)"
48424,"('9a', 3784)"
48425,"('egad', 17005)"
48426,"('undef', 48164)"
48427,"('20nm16nn', 1272)"
48428,"('prosec', 36987)"
48429,"('finfit', 19632)"
48430,"('preachi', 36085)"
48431,"('bumblebe', 9662)"
48432,"('moneyeasi', 30301)"
48433,"('useveri', 49132)"
48434,"('lled', 27908)"
48435,"('scafi', 40743)"
48436,"('simswhat', 42248)"
48437,"('diaspoint', 15319)"
48438,"('foem', 20007)"
48439,"('vozip', 50057)"
48440,"('finit', 19653)"
48441,"('doorbel', 16151)"
48442,"('notwant', 32153)"
48443,"('contractwith', 13004)"
48444,"('pyramid', 37397)"
48445,"('transpyr', 47351)"
48446,"('modlejust', 30226)"
48447,"('imposit', 24434)"
48448,"('wheigth', 50825)"
48449,"('cellphone1x', 10893)"
48450,"('battery1x', 7862)"
48451,"('cable1x', 9986)"
48452,"('earphonei', 16750)"
48453,"('amigokit', 5572)"
48454,"('31410', 1881)"
48455,"('300hr', 1787)"
48456,"('referbvish', 38736)"
48457,"('goesw', 21555)"
48458,"('kenneth', 26529)"
48459,"('cutchin', 13895)"
48460,"('slowbad', 42690)"
48461,"('cameranot', 10273)"
48462,"('mt65xx', 30691)"
48463,"('gestión', 21246)"
48464,"('andt', 5769)"
48465,"('limitado', 27749)"
48466,"('juega', 26319)"
48467,"('sigma', 42102)"
48468,"('thankyouu', 46046)"
48469,"('defitnt', 14646)"
48470,"('defitn', 14645)"
48471,"('iuss', 25938)"
48472,"('thoight', 46450)"
48473,"('unitallthough', 48411)"
48474,"('batteryplac', 7903)"
48475,"('150ftlb', 665)"
48476,"('cayman', 10809)"
48477,"('bruiser', 9464)"
48478,"('yta', 52312)"
48479,"('adquiricon', 4667)"
48480,"('makeshift', 28679)"
48481,"('mpther', 30638)"
48482,"('vn350', 49948)"
48483,"('neckloop', 31301)"
48484,"('ringtonesand', 39807)"
48485,"('wcda', 50513)"
48486,"('crapthi', 13501)"
48487,"('asusi', 6722)"
48488,"('lynksi', 28503)"
48489,"('thruput', 46553)"
48490,"('countriesmuy', 13348)"
48491,"('país', 34217)"
48492,"('abouti', 4108)"
48493,"('mainelt', 28653)"
48494,"('slowa', 42687)"
48495,"('strongpric', 44417)"
48496,"('mostrado', 30489)"
48497,"('figura', 19544)"
48498,"('insatisfecha', 24966)"
48499,"('reforzado', 38764)"
48500,"('basisfirst', 7796)"
48501,"('arenot', 6416)"
48502,"('customerwarranti', 13871)"
48503,"('unsuccessfullydon', 48702)"
48504,"('tko', 46804)"
48505,"('ableea', 4084)"
48506,"('smartphom', 42796)"
48507,"('dtf', 16443)"
48508,"('againand', 4871)"
48509,"('againget', 4877)"
48510,"('offspr', 32628)"
48511,"('number4', 32290)"
48512,"('perfectmanet', 34502)"
48513,"('bluetech', 8847)"
48514,"('apalicacion', 6060)"
48515,"('2ith', 1693)"
48516,"('redeam', 38646)"
48517,"('andagain', 5673)"
48518,"('screm', 41014)"
48519,"('batterybut', 7871)"
48520,"('lpm', 28351)"
48521,"('chargerfeel', 11150)"
48522,"('featherweight', 19313)"
48523,"('allfl', 5226)"
48524,"('avian', 7090)"
48525,"('defectic', 14574)"
48526,"('dialton', 15304)"
48527,"('wallpaperthi', 50251)"
48528,"('etron', 18055)"
48529,"('253', 1465)"
48530,"('stuch', 44446)"
48531,"('laste', 27113)"
48532,"('twine', 47783)"
48533,"('landmark', 27039)"
48534,"('applications100', 6215)"
48535,"('duabl', 16451)"
48536,"('x25', 51819)"
48537,"('0400', 64)"
48538,"('1135', 375)"
48539,"('condition', 12592)"
48540,"('osmot', 33371)"
48541,"('sometom', 43246)"
48542,"('troubk', 47538)"
48543,"('wir', 51144)"
48544,"('thansk', 46053)"
48545,"('essenci', 17908)"
48546,"('receptionsuppli', 38372)"
48547,"('eauti', 16823)"
48548,"('cedia', 10845)"
48549,"('trasn', 47374)"
48550,"('eyebal', 18842)"
48551,"('catacomb', 10755)"
48552,"('uscc', 49007)"
48553,"('countin', 13341)"
48554,"('yé', 52339)"
48555,"('waterrproof', 50454)"
48556,"('grateth', 22004)"
48557,"('problum', 36609)"
48558,"('wantethi', 50286)"
48559,"('wonde', 51318)"
48560,"('laggy', 26988)"
48561,"('melta', 29326)"
48562,"('cairo', 10032)"
48563,"('fantabl', 19068)"
48564,"('textin', 45902)"
48565,"('iteveryth', 25784)"
48566,"('wareproof', 50319)"
48567,"('republish', 39247)"
48568,"('sensorgot', 41415)"
48569,"('pact', 33855)"
48570,"('helpthey', 23205)"
48571,"('knowthey', 26775)"
48572,"('warrantybut', 50341)"
48573,"('turnaroundso', 47716)"
48574,"('phone14', 34817)"
48575,"('getsaft', 21265)"
48576,"('linethey', 27780)"
48577,"('screwedand', 41023)"
48578,"('childproof', 11367)"
48579,"('gotton', 21831)"
48580,"('morrison', 30472)"
48581,"('textnot', 45910)"
48582,"('whizz', 50914)"
48583,"('virsion', 49869)"
48584,"('stetement', 44141)"
48585,"('212g', 1301)"
48586,"('41182', 2311)"
48587,"('1255', 464)"
48588,"('wizardri', 51259)"
48589,"('everwork', 18173)"
48590,"('boxcam', 9187)"
48591,"('sealedr', 41113)"
48592,"('802w', 3362)"
48593,"('802d', 3361)"
48594,"('empec', 17283)"
48595,"('inconformidad', 24606)"
48596,"('culpa', 13767)"
48597,"('regresar', 38885)"
48598,"('prioridad', 36467)"
48599,"('comunicaran', 12500)"
48600,"('preguntarm', 36171)"
48601,"('comprensivo', 12455)"
48602,"('atentamentemarlon', 6759)"
48603,"('alemaningeniero', 5153)"
48604,"('precinct', 36098)"
48605,"('lastit', 27124)"
48606,"('lumiath', 28447)"
48607,"('opnli', 33145)"
48608,"('yayyyi', 52048)"
48609,"('irda', 25521)"
48610,"('tksdaniel', 46805)"
48611,"('gooooooooood', 21772)"
48612,"('herthank', 23265)"
48613,"('galaxys4', 20937)"
48614,"('idem', 24137)"
48615,"('torcher', 47071)"
48616,"('meani', 29177)"
48617,"('3300ma', 1952)"
48618,"('2800ma', 1576)"
48619,"('stupi', 44485)"
48620,"('huffington', 23837)"
48621,"('samsungget', 40513)"
48622,"('5000mh', 2588)"
48623,"('palmer', 33927)"
48624,"('twship', 47809)"
48625,"('paa', 33815)"
48626,"('tecki', 45607)"
48627,"('tabmind', 45322)"
48628,"('fued', 20587)"
48629,"('marti', 28988)"
48630,"('chpear', 11486)"
48631,"('counterfeitheadphon', 13332)"
48632,"('counterfeitdid', 13331)"
48633,"('sidewarn', 42074)"
48634,"('conser', 12833)"
48635,"('naviag', 31214)"
48636,"('instgram', 25057)"
48637,"('appreaci', 6232)"
48638,"('menupath', 29431)"
48639,"('networks4', 31509)"
48640,"('camera6', 10226)"
48641,"('weight7', 50638)"
48642,"('respiratori', 39413)"
48643,"('10gp', 291)"
48644,"('10degre', 282)"
48645,"('180degre', 847)"
48646,"('upconvert', 48785)"
48647,"('10disclaim', 284)"
48648,"('10radio', 324)"
48649,"('nadath', 31118)"
48650,"('loom', 28176)"
48651,"('buiena', 9596)"
48652,"('notificarl', 32117)"
48653,"('blackhello', 8616)"
48654,"('styu', 44531)"
48655,"('lifeview', 27618)"
48656,"('2of', 1726)"
48657,"('barsi', 7761)"
48658,"('deciev', 14487)"
48659,"('reebolso', 38691)"
48660,"('moneyfrom', 30302)"
48661,"('dow', 16223)"
48662,"('thwn', 46581)"
48663,"('ddoe', 14321)"
48664,"('lwt', 28490)"
48665,"('screencons1', 40941)"
48666,"('profundament', 36815)"
48667,"('sombra', 43198)"
48668,"('sabido', 40320)"
48669,"('eduardo', 16947)"
48670,"('villalobo', 49831)"
48671,"('mcbo', 29142)"
48672,"('topp', 47059)"
48673,"('silhouett', 42142)"
48674,"('ohta', 32710)"
48675,"('bohx', 8969)"
48676,"('tyme', 47825)"
48677,"('wun', 51765)"
48678,"('speakergreat', 43530)"
48679,"('receptionfre', 38368)"
48680,"('navigationcon', 31224)"
48681,"('cameraamazon', 10229)"
48682,"('impermi', 24406)"
48683,"('protact', 37024)"
48684,"('mise', 29925)"
48685,"('articlethi', 6542)"
48686,"('opption', 33169)"
48687,"('dyess', 16606)"
48688,"('properlli', 36932)"
48689,"('cadivi', 10013)"
48690,"('b00ezhm9j', 7319)"
48691,"('niceno', 31693)"
48692,"('ascot', 6575)"
48693,"('ipron', 25492)"
48694,"('locu', 28020)"
48695,"('phoñe', 35168)"
48696,"('clumsili', 11848)"
48697,"('disort', 15786)"
48698,"('morningbest', 30454)"
48699,"('8269691', 3433)"
48700,"('6280222', 2971)"
48701,"('constatement', 12893)"
48702,"('thankshappi', 46009)"
48703,"('daynayibet', 14237)"
48704,"('moreno', 30434)"
48705,"('bonk', 9008)"
48706,"('tousand', 47172)"
48707,"('foreseen', 20116)"
48708,"('phonestereo', 35056)"
48709,"('knowi', 26763)"
48710,"('kitkat4', 26702)"
48711,"('isuu', 25702)"
48712,"('5usd', 2874)"
48713,"('v920', 49306)"
48714,"('b5kn', 7434)"
48715,"('ititthi', 25814)"
48716,"('quuick', 37791)"
48717,"('3mo', 2197)"
48718,"('sneez', 42976)"
48719,"('synapt', 45177)"
48720,"('seneg', 41377)"
48721,"('logmein', 28039)"
48722,"('crapedth', 13485)"
48723,"('screenstyliscon', 40994)"
48724,"('flimsylow', 19904)"
48725,"('storagelow', 44265)"
48726,"('ramjust', 37929)"
48727,"('accic', 4264)"
48728,"('option3000mah', 33191)"
48729,"('batterypretti', 7904)"
48730,"('memorynic', 29370)"
48731,"('colordu', 12069)"
48732,"('batterylow', 7894)"
48733,"('kardon', 26475)"
48734,"('sadvantag', 40354)"
48735,"('capacut', 10465)"
48736,"('ze601kl', 52411)"
48737,"('disguist', 15744)"
48738,"('059n756', 81)"
48739,"('notrequir', 32146)"
48740,"('yetcon', 52137)"
48741,"('nilon', 31773)"
48742,"('f320', 18872)"
48743,"('nye', 32359)"
48744,"('telefonoj', 45683)"
48745,"('sbe', 40733)"
48746,"('paidth', 33888)"
48747,"('kack', 26454)"
48748,"('mote', 30494)"
48749,"('bash2355', 7780)"
48750,"('rinton', 39814)"
48751,"('unfortunali', 48303)"
48752,"('dessapoitend', 15099)"
48753,"('aaarrrgghhhh', 4011)"
48754,"('smooshclevercleansafeenergi', 42881)"
48755,"('savingit', 40702)"
48756,"('10uscw52ena001558', 341)"
48757,"('calim', 10090)"
48758,"('brfand', 9322)"
48759,"('12month', 505)"
48760,"('5year', 2887)"
48761,"('prgram', 36332)"
48762,"('earil', 16734)"
48763,"('beard', 8033)"
48764,"('salesmen', 40418)"
48765,"('moneypleas', 30310)"
48766,"('zacharia', 52385)"
48767,"('sizebatteri', 42388)"
48768,"('fantasticwaterproof', 19084)"
48769,"('belowmicrosd', 8240)"
48770,"('slotspeedscreenth', 42672)"
48771,"('wellheadphon', 50689)"
48772,"('bumpeti', 9669)"
48773,"('thoughr', 46482)"
48774,"('reco', 38446)"
48775,"('oa', 32373)"
48776,"('blotooth', 8805)"
48777,"('adequate2', 4604)"
48778,"('mit', 30008)"
48779,"('bide', 8443)"
48780,"('hurtsnotic', 23912)"
48781,"('inexspens', 24777)"
48782,"('dfu', 15259)"
48783,"('thinkwa', 46368)"
48784,"('phabul', 34745)"
48785,"('quickl', 37706)"
48786,"('turnov', 47724)"
48787,"('29sep2010th', 1628)"
48788,"('penhad', 34361)"
48789,"('lumia640', 28444)"
48790,"('grove', 22210)"
48791,"('okish', 32759)"
48792,"('overhalf', 33619)"
48793,"('retorn', 39559)"
48794,"('upfont', 48837)"
48795,"('worrysom', 51566)"
48796,"('phonedid', 34882)"
48797,"('bacl', 7532)"
48798,"('christensen', 11499)"
